source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence	source_cond	target_cond
EC~RT	Lymph_EC~RT	Gdf15	Tgfbr2	0.00403735945702374	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
VSM~RT	Lymph_EC~RT	Gdf15	Tgfbr2	0.0147090463252493	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
Lymph_EC~TN	Lymph_EC~TN	Gdf15	Tgfbr2	0.00890226131547983	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~TN	Lymph_EC~TN	Gdf15	Tgfbr2	0.0308129168718381	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~cold2	MSC~cold2	Gdf15	Tgfbr2	0.00229991496676067	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold2	cold2
VSM~cold7	MSC~cold7	Gdf15	Tgfbr2	0.00191555079521947	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold7	cold7
VSM~cold2	NMSC~cold2	Gdf15	Tgfbr2	0.00266703205785911	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold2	cold2
VSM~cold7	NMSC~cold7	Gdf15	Tgfbr2	0.00422333726066862	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold7	cold7
EC~RT	NMSC~RT	Gdf15	Tgfbr2	0.000757895223202648	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
VSM~RT	NMSC~RT	Gdf15	Tgfbr2	0.00278543295209085	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
Lymph_EC~TN	NMSC~TN	Gdf15	Tgfbr2	0.00160424319623038	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~TN	NMSC~TN	Gdf15	Tgfbr2	0.00565517228498031	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~cold2	Pdgfra_APC~cold2	Gdf15	Tgfbr2	0.00261545295582834	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold2	cold2
VSM~cold7	Pdgfra_APC~cold7	Gdf15	Tgfbr2	0.0020213888919693	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold7	cold7
EC~RT	Pdgfra_APC~RT	Gdf15	Tgfbr2	0.00088855483558126	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
VSM~RT	Pdgfra_APC~RT	Gdf15	Tgfbr2	0.00326449404370753	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
Lymph_EC~TN	Pdgfra_APC~TN	Gdf15	Tgfbr2	0.00362193880016052	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~TN	Pdgfra_APC~TN	Gdf15	Tgfbr2	0.012702994581701	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~cold7	Pericytes~cold7	Gdf15	Tgfbr2	0.00167078275077915	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold7	cold7
VSM~cold2	Treg~cold2	Gdf15	Tgfbr2	0.00219318468353855	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold2	cold2
VSM~cold7	Treg~cold7	Gdf15	Tgfbr2	0.00168737371704324	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold7	cold7
EC~RT	Treg~RT	Gdf15	Tgfbr2	0.000786785748628446	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
VSM~RT	Treg~RT	Gdf15	Tgfbr2	0.00289138839661168	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
Lymph_EC~TN	Treg~TN	Gdf15	Tgfbr2	0.00124586692258288	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~TN	Treg~TN	Gdf15	Tgfbr2	0.00439583227896439	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~cold2	VSM~cold2	Gdf15	Tgfbr2	0.00125848984752282	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold2	cold2
VSM~cold7	VSM~cold7	Gdf15	Tgfbr2	0.000930095355845923	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	cold7	cold7
EC~RT	VSM~RT	Gdf15	Tgfbr2	0.000321155933902054	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
VSM~RT	VSM~RT	Gdf15	Tgfbr2	0.00118170096586906	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	RT	RT
Lymph_EC~TN	VSM~TN	Gdf15	Tgfbr2	0.000893519641030195	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
VSM~TN	VSM~TN	Gdf15	Tgfbr2	0.00315544858932905	0	GDF15_TGFBR2	Gdf15  - Tgfbr2	GDF	Secreted Signaling	KEGG: mmu04350	TN	TN
NMSC~cold2	EC~cold2	Wnt6	FZD4_LRP5	0.00137566481133792	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	EC~cold7	Wnt6	FZD4_LRP5	0.00204726609199834	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	EC~RT	Wnt6	FZD4_LRP5	0.000785121681170434	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~TN	EC~TN	Wnt6	FZD4_LRP5	0.000644646325327141	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
NMSC~cold2	Lymph_EC~cold2	Wnt6	FZD4_LRP5	0.000445451614373623	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	Lymph_EC~cold7	Wnt6	FZD4_LRP5	0.000838951934829161	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~TN	Lymph_EC~TN	Wnt6	FZD4_LRP5	0.000304157638675282	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
NMSC~cold7	Pericytes~cold7	Wnt6	FZD4_LRP5	0.00355681834227344	0	WNT6_FZD4_LRP5	Wnt6  - (Fzd4+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~cold2	EC~cold2	Wnt6	FZD6_LRP5	0.000477217450007702	0	WNT6_FZD6_LRP5	Wnt6  - (Fzd6+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	EC~cold7	Wnt6	FZD6_LRP5	0.000789753815947006	0	WNT6_FZD6_LRP5	Wnt6  - (Fzd6+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~cold2	Lymph_EC~cold2	Wnt6	FZD6_LRP5	0.000482337159364242	0	WNT6_FZD6_LRP5	Wnt6  - (Fzd6+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	Lymph_EC~cold7	Wnt6	FZD6_LRP5	0.000922696952642129	0	WNT6_FZD6_LRP5	Wnt6  - (Fzd6+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~TN	Lymph_EC~TN	Wnt6	FZD6_LRP5	0.000318275913088597	0	WNT6_FZD6_LRP5	Wnt6  - (Fzd6+Lrp5)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
NMSC~cold7	Pdgfra_APC~cold7	Wnt6	FZD2_LRP6	0.000412801847446406	0	WNT6_FZD2_LRP6	Wnt6  - (Fzd2+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~cold2	VSM~cold2	Wnt6	FZD2_LRP6	0.000526946297632727	0	WNT6_FZD2_LRP6	Wnt6  - (Fzd2+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	VSM~cold7	Wnt6	FZD2_LRP6	0.000756283788136575	0	WNT6_FZD2_LRP6	Wnt6  - (Fzd2+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	VSM~RT	Wnt6	FZD2_LRP6	0.000529815412723628	0	WNT6_FZD2_LRP6	Wnt6  - (Fzd2+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~cold7	MSC~cold7	Wnt6	FZD3_LRP6	0.00167961291292996	0	WNT6_FZD3_LRP6	Wnt6  - (Fzd3+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~cold2	Adipocytes~cold2	Wnt6	FZD4_LRP6	0.000644949589737062	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	Adipocytes~cold7	Wnt6	FZD4_LRP6	0.000764752321519754	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	Adipocytes~RT	Wnt6	FZD4_LRP6	0.000449622976859805	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~cold2	EC~cold2	Wnt6	FZD4_LRP6	0.00183886167693714	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	EC~cold7	Wnt6	FZD4_LRP6	0.00206697595623386	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	EC~RT	Wnt6	FZD4_LRP6	0.00117320875089258	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~TN	EC~TN	Wnt6	FZD4_LRP6	0.000846307944177722	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
NMSC~cold2	Pdgfra_APC~cold2	Wnt6	FZD4_LRP6	0.000412606296139172	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	Pdgfra_APC~cold7	Wnt6	FZD4_LRP6	0.000568970417199101	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	Pdgfra_APC~RT	Wnt6	FZD4_LRP6	0.000333368943709307	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~TN	Pdgfra_APC~TN	Wnt6	FZD4_LRP6	0.000297815577662469	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
NMSC~cold2	VSM~cold2	Wnt6	FZD4_LRP6	0.0010627934688723	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	VSM~cold7	Wnt6	FZD4_LRP6	0.00138447606141164	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	VSM~RT	Wnt6	FZD4_LRP6	0.000687576058977723	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~TN	VSM~TN	Wnt6	FZD4_LRP6	0.000620420347095848	0	WNT6_FZD4_LRP6	Wnt6  - (Fzd4+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
NMSC~cold2	EC~cold2	Wnt6	FZD6_LRP6	0.000638395063571401	0	WNT6_FZD6_LRP6	Wnt6  - (Fzd6+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	EC~cold7	Wnt6	FZD6_LRP6	0.000797390752696728	0	WNT6_FZD6_LRP6	Wnt6  - (Fzd6+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~cold2	VSM~cold2	Wnt6	FZD7_LRP6	0.000663231503113323	0	WNT6_FZD7_LRP6	Wnt6  - (Fzd7+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold2	cold2
NMSC~cold7	VSM~cold7	Wnt6	FZD7_LRP6	0.00133563104634818	0	WNT6_FZD7_LRP6	Wnt6  - (Fzd7+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	cold7	cold7
NMSC~RT	VSM~RT	Wnt6	FZD7_LRP6	0.000646591687983895	0	WNT6_FZD7_LRP6	Wnt6  - (Fzd7+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	RT	RT
NMSC~TN	VSM~TN	Wnt6	FZD7_LRP6	0.000531328786751649	0	WNT6_FZD7_LRP6	Wnt6  - (Fzd7+Lrp6)	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	TN	TN
Pdgfra_APC~cold7	NMSC~cold7	Wnt5a	Fzd1	0.000939915531089477	0	WNT5A_FZD1	Wnt5a  - Fzd1	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~cold7	Pdgfra_APC~cold7	Wnt5a	Fzd2	0.000759850531624264	0	WNT5A_FZD2	Wnt5a  - Fzd2	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~cold2	VSM~cold2	Wnt5a	Fzd2	0.000973607972372676	0	WNT5A_FZD2	Wnt5a  - Fzd2	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	VSM~cold7	Wnt5a	Fzd2	0.00115988640075767	0	WNT5A_FZD2	Wnt5a  - Fzd2	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	VSM~RT	Wnt5a	Fzd2	0.000973641492194923	0	WNT5A_FZD2	Wnt5a  - Fzd2	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~cold2	MSC~cold2	Wnt5a	Fzd3	0.00234528350394949	0	WNT5A_FZD3	Wnt5a  - Fzd3	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	MSC~cold7	Wnt5a	Fzd3	0.00243738593103449	0	WNT5A_FZD3	Wnt5a  - Fzd3	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	MSC~RT	Wnt5a	Fzd3	0.00225702050982364	0	WNT5A_FZD3	Wnt5a  - Fzd3	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	MSC~TN	Wnt5a	Fzd3	0.00320935817836892	0	WNT5A_FZD3	Wnt5a  - Fzd3	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	Adipocytes~cold2	Wnt5a	Fzd4	0.000801699703525433	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	Adipocytes~cold7	Wnt5a	Fzd4	0.000628486109598485	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	Adipocytes~RT	Wnt5a	Fzd4	0.000581429135477786	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~cold2	EC~cold2	Wnt5a	Fzd4	0.00471692504838082	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	EC~cold7	Wnt5a	Fzd4	0.00495562800906872	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	EC~RT	Wnt5a	Fzd4	0.00196299549009256	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	EC~TN	Wnt5a	Fzd4	0.00191606136470298	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	Lymph_EC~cold2	Wnt5a	Fzd4	0.00104471095531284	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	Lymph_EC~cold7	Wnt5a	Fzd4	0.00132465448371893	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	Lymph_EC~RT	Wnt5a	Fzd4	0.00159902490036561	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	Lymph_EC~TN	Wnt5a	Fzd4	0.00109659967503972	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	Pdgfra_APC~cold2	Wnt5a	Fzd4	0.00171686746840896	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	Pdgfra_APC~cold7	Wnt5a	Fzd4	0.00144629443970526	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	Pdgfra_APC~RT	Wnt5a	Fzd4	0.00120140021535953	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	Pdgfra_APC~TN	Wnt5a	Fzd4	0.00145775300748775	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	Pericytes~cold2	Wnt5a	Fzd4	0.00261950389939425	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	Pericytes~cold7	Wnt5a	Fzd4	0.00529692587019386	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	Pericytes~RT	Wnt5a	Fzd4	0.0023428273621686	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	Pericytes~TN	Wnt5a	Fzd4	0.00327285486054466	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	VSM~cold2	Wnt5a	Fzd4	0.0039642432065086	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	VSM~cold7	Wnt5a	Fzd4	0.00389821037475533	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	VSM~RT	Wnt5a	Fzd4	0.00164059677498579	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	VSM~TN	Wnt5a	Fzd4	0.00197156287833586	0	WNT5A_FZD4	Wnt5a  - Fzd4	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	EC~cold2	Wnt5a	Fzd6	0.000567382515013506	0	WNT5A_FZD6	Wnt5a  - Fzd6	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	EC~cold7	Wnt5a	Fzd6	0.000734129377049467	0	WNT5A_FZD6	Wnt5a  - Fzd6	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~cold2	Lymph_EC~cold2	Wnt5a	Fzd6	0.00122494234291131	0	WNT5A_FZD6	Wnt5a  - Fzd6	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	Lymph_EC~cold7	Wnt5a	Fzd6	0.00160288730515781	0	WNT5A_FZD6	Wnt5a  - Fzd6	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	Lymph_EC~RT	Wnt5a	Fzd6	0.000589847641172944	0	WNT5A_FZD6	Wnt5a  - Fzd6	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	Lymph_EC~TN	Wnt5a	Fzd6	0.00120077592486729	0	WNT5A_FZD6	Wnt5a  - Fzd6	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	VSM~cold2	Wnt5a	Fzd7	0.00154301268942016	0	WNT5A_FZD7	Wnt5a  - Fzd7	ncWNT	Secreted Signaling	KEGG: mmu04310	cold2	cold2
Pdgfra_APC~cold7	VSM~cold7	Wnt5a	Fzd7	0.00362739969111567	0	WNT5A_FZD7	Wnt5a  - Fzd7	ncWNT	Secreted Signaling	KEGG: mmu04310	cold7	cold7
Pdgfra_APC~RT	VSM~RT	Wnt5a	Fzd7	0.00145068509727847	0	WNT5A_FZD7	Wnt5a  - Fzd7	ncWNT	Secreted Signaling	KEGG: mmu04310	RT	RT
Pdgfra_APC~TN	VSM~TN	Wnt5a	Fzd7	0.0014456789230713	0	WNT5A_FZD7	Wnt5a  - Fzd7	ncWNT	Secreted Signaling	KEGG: mmu04310	TN	TN
Pdgfra_APC~cold2	EC~cold2	Wnt5a	Mcam	0.00175844062889447	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold2	cold2
Pdgfra_APC~cold7	EC~cold7	Wnt5a	Mcam	0.00178250746141266	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold7	cold7
Pdgfra_APC~RT	EC~RT	Wnt5a	Mcam	0.00186091987574068	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	RT	RT
Pdgfra_APC~TN	EC~TN	Wnt5a	Mcam	0.00184264248017703	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	TN	TN
Pdgfra_APC~cold2	NMSC~cold2	Wnt5a	Mcam	0.00325489812824535	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold2	cold2
Pdgfra_APC~cold7	NMSC~cold7	Wnt5a	Mcam	0.00821916407130897	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold7	cold7
Pdgfra_APC~RT	NMSC~RT	Wnt5a	Mcam	0.00308629759171327	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	RT	RT
Pdgfra_APC~TN	NMSC~TN	Wnt5a	Mcam	0.00841917357504021	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	TN	TN
Pdgfra_APC~cold2	Pericytes~cold2	Wnt5a	Mcam	0.011770541068449	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold2	cold2
Pdgfra_APC~cold7	Pericytes~cold7	Wnt5a	Mcam	0.0117720525822441	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold7	cold7
Pdgfra_APC~RT	Pericytes~RT	Wnt5a	Mcam	0.00283283828168189	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	RT	RT
Pdgfra_APC~TN	Pericytes~TN	Wnt5a	Mcam	0.00322715961005209	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	TN	TN
Pdgfra_APC~cold2	VSM~cold2	Wnt5a	Mcam	0.0126339099833564	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold2	cold2
Pdgfra_APC~cold7	VSM~cold7	Wnt5a	Mcam	0.0125050194396709	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	cold7	cold7
Pdgfra_APC~RT	VSM~RT	Wnt5a	Mcam	0.0110857182494766	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	RT	RT
Pdgfra_APC~TN	VSM~TN	Wnt5a	Mcam	0.0109472944175878	0	WNT5A_MCAM	Wnt5a  - Mcam	ncWNT	Secreted Signaling	PMID: 24335906	TN	TN
ILC2s~cold2	Pdgfra_APC~cold2	Areg	Egfr	0.00633780594667995	0	AREG_EGFR	Areg  - Egfr	EGF	Secreted Signaling	KEGG: mmu04012	cold2	cold2
